Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Shops_2
8417,27,2.0,60.4522654645172,36.62694853408837,10.0,5,0.0,1977,0.072157581,B,B,2,629,1,,0,0,A
415,1,2.0,63.18154415782384,,1.0,16,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B
4591,53,1.0,40.82233887158861,20.36752706832715,9.0,5,16.0,1984,0.049637257,B,B,34,7759,0,229.0,1,3,B
6213,10,2.0,48.61141339317879,29.682680062796397,6.0,11,9.0,1970,0.282797669,B,B,33,8667,2,,0,6,B
14036,27,1.0,42.838125746061024,21.957541060017967,10.0,8,17.0,2004,0.07542368,B,B,11,3097,0,,0,0,B
8731,30,2.0,56.9770897076284,,1.0,19,17.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
6600,96,1.0,35.99013769288014,18.12583002371395,1.0,1,9.0,1978,0.041116354,B,B,53,14892,4,,1,4,B
3276,27,2.0,62.22456919797416,58.5039850086156,1.0,8,17.0,2016,0.017647053,B,B,2,469,0,,0,0,B
3045,34,3.0,77.33238966637089,42.98423241887288,13.0,6,14.0,2000,0.069753361,B,B,53,13670,4,,1,11,B
2826,36,2.0,40.53133382301287,23.283341450639572,7.0,1,9.0,1968,0.08761909,B,B,8,1497,5,,1,0,B
15191,84,1.0,37.26678761439353,20.70395642139615,6.0,10,9.0,1967,0.149666373,B,B,22,4789,2,4087.0,4,1,B
15516,47,1.0,36.61504806848679,18.149069456328064,6.0,3,12.0,1976,6.99893e-05,B,B,46,10309,1,240.0,1,16,B
4946,27,3.0,97.55208453064888,59.86928037031485,13.0,4,12.0,2014,0.072157581,B,B,2,629,1,,0,0,A
8114,23,1.0,34.706854280949266,31.65270055618017,1.0,6,4.0,1977,0.034656082,B,B,0,168,0,,0,0,B
2102,147,1.0,36.43009532191913,18.738041507474957,9.0,2,12.0,1970,0.319809354,B,B,25,4756,16,2857.0,5,8,B
14711,1,1.0,38.61846127597722,,1.0,5,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B
2757,27,2.0,59.51214145009085,,0.0,2,12.0,1977,0.011654127,B,B,4,915,0,,0,0,B
5704,62,1.0,53.810967857588345,,0.0,4,0.0,1977,0.072157581,B,B,2,629,1,,0,0,A
8396,202,2.0,42.353484722854944,30.661179677131138,6.0,4,6.0,1933,0.0,B,B,30,7538,87,4702.0,5,5,B
11769,75,2.0,66.0965467611576,39.96422241868858,8.0,5,5.0,1955,0.307466659,B,A,30,5048,9,325.0,2,5,B
15518,28,2.0,48.32872049596113,32.98264800737285,6.0,4,9.0,1969,0.118537385,B,B,30,6207,1,1183.0,1,0,B
14885,6,1.0,40.91000015260453,43.108335498791455,1.0,10,25.0,2016,0.243204519,B,B,5,1564,0,540.0,0,0,B
16249,7,3.0,82.76300001386795,44.606834497461776,10.0,15,17.0,2009,0.035145267,B,B,42,9292,3,2620.0,0,3,B
3826,62,2.0,66.63624287143347,,10.0,12,15.0,1977,0.072157581,B,B,2,629,1,,0,0,A
13310,22,1.0,41.68757369904757,23.31604473073017,7.0,19,4.0,1989,0.133215333,B,B,49,11395,3,1406.0,3,4,A
15436,70,3.0,61.81047172880874,45.0216026125091,5.0,7,9.0,1977,0.002211665,B,B,39,7614,3,,1,5,A
8064,13,3.0,81.96661651654112,47.481741423623525,7.0,3,14.0,1999,0.090799103,B,B,74,19083,2,,5,15,B
2735,53,1.0,33.20933548738583,20.290246700350146,5.0,9,9.0,1969,0.049637257,B,B,34,7759,0,229.0,1,3,B
3433,6,1.0,41.41594392855211,23.42032156478211,7.0,5,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
16568,27,4.0,200.3345393904981,201.62736095061285,25.0,1,2.0,2013,0.041116354,B,B,53,14892,4,,1,4,B
13989,1,2.0,52.23077989875026,,1.0,10,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B
8171,41,1.0,36.64393485878865,21.239484810629584,6.0,6,9.0,1979,6.99893e-05,B,B,46,10309,1,240.0,1,16,B
1311,73,2.0,75.67295214539833,75.47624869364367,1.0,2,25.0,2015,0.042031587,B,B,37,6856,84,1940.0,2,5,B
10302,95,3.0,75.25598005613837,43.263972134361886,12.0,4,8.0,1942,0.0006991189999999,B,B,14,3369,24,4129.0,0,3,B
2005,85,1.0,30.114291618066027,15.745902027299854,5.0,11,9.0,1981,0.037177818,B,B,52,11217,1,2300.0,1,7,B
268,21,3.0,76.70602194737765,45.984711814052936,8.0,3,17.0,2005,0.034331497,B,B,25,5487,3,,0,4,B
2060,12,1.0,42.8151625374116,23.494184265277184,8.0,10,14.0,1989,0.090799103,B,B,74,19083,2,,5,15,B
2329,29,1.0,35.23543046948644,22.00338836070161,9.0,4,9.0,1972,0.040242764,B,B,25,3478,11,2729.0,3,1,B
15329,79,1.0,41.62315833087364,20.05999354863724,8.0,16,14.0,1971,0.307466659,B,A,30,5048,9,325.0,2,5,B
7036,23,1.0,42.682420788220064,,0.0,10,17.0,1977,0.075778755,B,B,6,1437,3,,0,2,B
1601,84,4.0,92.61497275304876,68.50345392530684,9.0,2,5.0,1955,0.006076152,B,B,30,5285,0,645.0,6,6,B
14176,75,3.0,71.06481674000452,50.48735616210378,7.0,13,16.0,1984,0.307466659,B,A,30,5048,9,325.0,2,5,B
5071,27,2.0,60.05552659488758,,12.0,16,15.0,1977,0.072157581,B,B,2,629,1,,0,0,A
3058,6,3.0,81.52138173423883,,1.0,18,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
12105,13,4.0,88.1745560984659,56.18130161922598,8.0,2,14.0,2002,0.090799103,B,B,74,19083,2,,5,15,B
1866,62,3.0,83.23741453792914,83.98179690845856,1.0,5,17.0,2018,0.072157581,B,B,2,629,1,,0,0,A
15506,41,3.0,63.55542928305029,44.365270758451416,8.0,8,9.0,1979,6.99893e-05,B,B,46,10309,1,240.0,1,16,B
16511,52,3.0,135.73188827917625,71.58324825710382,21.0,26,25.0,2008,0.371148999,B,B,34,7065,1,750.0,2,5,B
6407,175,1.0,40.56510302124098,20.543543716366912,11.0,3,12.0,1986,0.007658515,B,B,35,7077,56,2301.0,3,19,B
4521,6,2.0,65.40996541571897,,1.0,18,1.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
12299,24,3.0,68.1900843799735,43.731929822247245,9.0,3,16.0,1987,0.111627393,B,B,50,12238,8,1970.0,2,3,B
2827,21,1.0,34.88020134549176,19.854689539430467,8.0,14,12.0,1969,0.194489265,B,B,47,8004,3,125.0,3,5,B
6549,6,1.0,44.5539601060279,,0.0,3,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
15461,13,2.0,59.53069012021248,36.06543226366196,10.0,20,18.0,2000,0.090799103,B,B,74,19083,2,,5,15,B
5373,13,3.0,76.45995830247611,48.1186720388122,10.0,2,17.0,1996,0.090799103,B,B,74,19083,2,,5,15,B
9584,63,1.0,39.38055070922848,22.81418612192075,8.0,17,16.0,1985,0.23861713,B,B,26,3889,6,705.0,3,6,B
11639,28,3.0,51.6607059783771,36.86439809748655,6.0,6,9.0,1971,0.000995363,B,B,42,7651,1,,1,5,B
1038,27,1.0,45.918870658437,23.691715506768777,8.0,11,14.0,2008,0.041116354,B,B,53,14892,4,,1,4,B
4815,6,2.0,66.74137643488322,,0.0,9,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
9010,23,1.0,36.97181826425031,18.83324299865248,8.0,4,17.0,2016,0.034656082,B,B,0,168,0,,0,0,B
3901,119,3.0,59.70809956043361,48.462334559375066,6.0,7,9.0,1972,0.033493708,B,B,66,10573,1,1322.0,3,8,B
15343,23,3.0,66.03304500970015,,1.0,9,12.0,1977,0.034656082,B,B,0,168,0,,0,0,B
9626,1,2.0,71.84480859151421,36.08399942303712,11.0,16,25.0,2015,0.007122317,B,B,1,264,0,,0,1,B
3968,52,2.0,54.93797179436879,32.00385635069459,9.0,3,17.0,1990,0.371148999,B,B,34,7065,1,750.0,2,5,B
2907,22,2.0,61.66929747629008,,1.0,7,17.0,1977,0.118537385,B,B,30,6207,1,1183.0,1,0,B
3069,126,2.0,54.054722134638425,33.62922044575065,8.0,4,7.0,1959,0.486245621,B,B,13,2514,19,,0,6,B
12462,6,2.0,64.55171708774652,59.567715528728606,1.0,7,17.0,2018,0.243204519,B,B,5,1564,0,540.0,0,0,B
4168,62,1.0,52.98402093179878,51.28012256566743,14.0,7,12.0,2016,0.072157581,B,B,2,629,1,,0,0,A
1032,6,3.0,78.36330923871294,,0.0,9,0.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
11614,139,3.0,73.92949021466386,45.34475459866712,9.0,8,19.0,2013,0.122090347,B,B,29,6566,7,1894.0,4,0,B
1547,3,2.0,56.14010925060729,33.05310729984792,8.0,10,12.0,1984,0.050900058,B,B,43,10621,1,30.0,2,3,B
6414,10,3.0,66.65370919944831,45.01700533801817,5.0,10,15.0,2012,0.089039719,B,B,33,7976,5,,0,11,B
15318,6,2.0,56.33187561976055,,1.0,18,25.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
4909,19,3.0,110.95979224728356,56.99676490132151,11.0,16,25.0,2012,0.000991363,B,B,33,6783,3,,1,9,B
8815,101,2.0,44.50585361791512,27.73466543033364,5.0,5,5.0,1966,0.225824954,A,B,41,6558,7,1548.0,3,2,B
15022,3,2.0,52.89580432651238,34.97344063849119,8.0,4,12.0,1983,0.050900058,B,B,43,10621,1,30.0,2,3,B
15557,61,2.0,63.73046083046466,32.11937805124226,12.0,4,17.0,2010,0.232205084,B,B,24,4860,1,80.0,0,3,B
4180,45,1.0,40.3710769262108,,1.0,21,22.0,2016,0.195781053,B,B,23,5212,6,,3,2,B
11204,41,3.0,63.37151103310162,48.44215248059096,5.0,7,9.0,1972,0.036122292,B,B,24,4378,0,1036.0,1,1,B
3482,49,2.0,42.84224608019795,23.535359145650915,7.0,9,12.0,1973,0.020741326,B,B,24,5613,5,1340.0,2,5,B
14,12,2.0,57.639461495763854,34.42548110317039,8.0,17,17.0,1990,0.090799103,B,B,74,19083,2,,5,15,B
8784,67,1.0,31.33386129075537,15.75396934865558,7.0,3,9.0,1976,0.0077202819999999,B,B,38,4788,2,,0,4,B
6479,12,2.0,47.3857301963636,28.30866363540729,6.0,8,6.0,1983,0.090799103,B,B,74,19083,2,,5,15,B
12932,35,1.0,46.287194690063856,,1.0,13,12.0,2015,0.089039719,B,B,33,7976,5,,0,11,B
11823,6,3.0,76.74919301269797,,1.0,7,17.0,2017,0.243204519,B,B,5,1564,0,540.0,0,0,B
1368,74,1.0,53.59101459865025,52.3799471588388,0.0,9,9.0,2016,0.075778755,B,B,6,1437,3,,0,2,B
982,30,2.0,65.93326725159561,64.49030408040197,1.0,5,17.0,2018,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
14545,6,1.0,47.69121486183511,,1.0,14,25.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
9206,29,2.0,41.11044287399351,24.38649303970927,7.0,4,9.0,1965,0.086885265,B,B,10,2277,2,1547.0,0,0,B
11753,37,2.0,50.90272382647368,27.15954771000543,6.0,4,9.0,1972,0.127811589,B,B,28,7287,5,320.0,1,3,B
9161,43,2.0,38.256242728571074,25.035354845512764,7.0,9,9.0,1964,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
323,1,2.0,73.9131509759341,,1.0,9,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B
10927,74,1.0,52.917918857681954,50.80809421212256,12.0,6,10.0,2015,0.075778755,B,B,6,1437,3,,0,2,B
9807,107,3.0,81.36600634470605,56.304599694565326,8.0,6,9.0,1961,0.050272014,B,B,21,4231,14,1020.0,0,3,B
13170,41,2.0,44.793882369924304,28.362624915128325,5.0,8,9.0,1968,0.175054867,B,B,36,10055,3,,1,0,B
13593,101,1.0,31.21761030843696,17.67719159199947,5.0,5,5.0,1968,0.225824954,A,B,41,6558,7,1548.0,3,2,B
15830,164,3.0,68.0650030407803,44.42674401586852,8.0,3,12.0,1979,0.486245621,B,B,13,2514,19,,0,6,B
6196,1,2.0,55.828424959508006,5.066532621555775,1.0,9,1.0,2019,0.007122317,B,B,1,264,0,,0,1,B
15972,1,1.0,44.2335364719145,45.512496449416616,1.0,16,20.0,1977,0.007122317,B,B,1,264,0,,0,1,B
5657,23,3.0,73.17745452281225,47.56881029448771,8.0,3,5.0,1979,0.014072961,B,B,2,475,0,,0,0,B
12880,94,1.0,38.372541221388005,22.85628034029109,8.0,16,16.0,1982,0.282797669,B,B,33,8667,2,,0,6,B
7554,99,2.0,44.67975385989294,30.483683152790302,6.0,2,9.0,1970,0.033493708,B,B,66,10573,1,1322.0,3,8,B
9814,32,2.0,57.50053355363897,36.26279330819551,9.0,11,17.0,1988,0.135649789,B,B,46,7960,6,350.0,3,11,B
681,45,2.0,46.05123624240729,32.76010840286361,5.0,7,5.0,1964,0.014423114,B,B,19,3806,4,,0,3,B
5530,11,2.0,45.93884217381786,33.65728836142059,5.0,4,5.0,1963,0.0001696759999999,B,B,36,5992,0,,1,1,B
3876,100,4.0,104.76902158523696,79.31665044874494,8.0,4,8.0,1960,0.200146802,B,B,23,3975,8,770.0,2,0,B
15998,33,3.0,79.56632934939216,50.454887111941176,8.0,6,5.0,1959,0.051942062,B,B,17,4017,7,800.0,2,0,B
11510,84,2.0,51.73155000358399,34.98667348472836,8.0,10,16.0,1982,0.149666373,B,B,22,4789,2,4087.0,4,1,B
16671,8,3.0,80.63676468451592,48.143543092783226,10.0,6,14.0,2009,0.43788524,B,B,23,5735,3,1084.0,0,5,B
9984,93,2.0,46.99369523858664,33.22221291715801,6.0,12,12.0,1974,0.521867054,B,B,25,6149,0,,0,0,B
2804,32,1.0,34.6116464398637,18.45775182319646,6.0,8,9.0,1968,0.135649789,B,B,46,7960,6,350.0,3,11,B
9000,41,2.0,61.51154653785071,32.94186073361556,12.0,13,14.0,2010,0.175054867,B,B,36,10055,3,,1,0,B
6373,52,1.0,36.25049340421528,23.20238829080332,5.0,3,5.0,1966,0.371148999,B,B,34,7065,1,750.0,2,5,B
9679,1,1.0,38.20075319347733,,0.0,6,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B
5463,41,1.0,40.34693545209896,23.351347903564573,8.0,10,14.0,1977,0.175054867,B,B,36,10055,3,,1,0,B
13965,48,2.0,48.30855171204629,34.840142893065824,6.0,13,12.0,1982,0.041124634,B,B,46,9515,5,,1,10,B
10580,85,1.0,51.852712270006286,,12.0,3,17.0,1977,0.072157581,B,B,2,629,1,,0,0,A
7336,105,1.0,38.30597768360021,19.48602436010573,9.0,3,16.0,1980,0.069660344,B,B,31,6119,4,,1,2,B
13537,6,1.0,38.87433524783636,41.37928666690701,1.0,5,17.0,2014,0.243204519,B,B,5,1564,0,540.0,0,0,B
579,84,2.0,45.301564220962646,28.938436959408907,5.0,3,5.0,1961,0.006076152,B,B,30,5285,0,645.0,6,6,B
2661,1,2.0,67.34792139098259,,1.0,18,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B
4182,84,2.0,41.76828625887796,31.435508045791053,5.0,4,5.0,1968,0.006076152,B,B,30,5285,0,645.0,6,6,B
1916,27,1.0,43.55193642283498,,1.0,10,8.0,1977,0.072157581,B,B,2,629,1,,0,0,A
8789,58,1.0,42.28053905652694,24.41091318040985,8.0,7,12.0,1982,0.1489038909999999,B,B,9,1952,1,1430.0,3,2,B
14966,7,2.0,49.65280742492528,29.200777053324423,8.0,4,5.0,1932,0.130617806,B,B,39,10418,9,900.0,1,9,B
16287,10,1.0,36.308724817090095,18.934986616499888,6.0,5,9.0,1972,0.089039719,B,B,33,7976,5,,0,11,B
15258,23,2.0,51.330209313563,,1.0,2,17.0,1977,0.034656082,B,B,0,168,0,,0,0,B
14424,21,2.0,47.39567179298204,32.19618972744781,5.0,11,2.0,1970,0.034331497,B,B,25,5487,3,,0,4,B
5246,62,2.0,79.84318472214741,,1.0,11,17.0,2018,0.072157581,B,B,2,629,1,,0,0,A
9597,179,2.0,50.8726470747091,34.68618997302658,9.0,7,12.0,1979,0.306977489,B,B,27,5148,14,1575.0,5,7,B
5050,27,1.0,42.87924108235424,22.53748269140639,7.0,13,22.0,1977,0.041116354,B,B,53,14892,4,,1,4,B
14716,78,3.0,61.32821088855083,40.345996796506135,6.0,10,9.0,1972,0.219006007,B,B,28,6746,3,,1,4,B
9487,5,1.0,5.129221611525365,5.549457804357338,1.0,1,1.0,1977,0.150817539,B,B,16,3433,4,2643.0,4,5,B
3415,62,1.0,46.64067225304703,20.960217632109547,11.0,18,17.0,2013,0.072157581,B,B,2,629,1,,0,0,A
16280,84,1.0,34.86686112658895,19.610037521603747,5.0,5,6.0,1977,0.006076152,B,B,30,5285,0,645.0,6,6,B
13073,91,2.0,39.54082306897512,25.49268475288293,6.0,6,12.0,1973,0.333891544,B,B,30,6564,1,,0,0,B
8370,18,1.0,38.399440135614256,24.27102999650574,8.0,5,14.0,1989,0.0,B,B,30,5562,0,,0,5,A
15176,21,2.0,42.04398818843896,29.99739933926417,5.0,6,5.0,1960,0.034331497,B,B,25,5487,3,,0,4,B
10855,50,1.0,35.53433173170495,20.79325940903723,6.0,6,9.0,1962,1.8e-09,B,B,16,3681,73,1815.0,2,5,B
11622,55,3.0,78.13177242983359,47.50219064344632,10.0,3,17.0,1989,0.041365446,B,B,31,5569,0,,1,4,B
6072,6,1.0,65.10201679019049,64.62260302448165,1.0,10,9.0,2015,0.243204519,B,B,5,1564,0,540.0,0,0,B
755,52,3.0,69.41687687677329,46.36481432549336,9.0,10,12.0,1971,0.371148999,B,B,34,7065,1,750.0,2,5,B
8698,9,1.0,41.26450113140029,35.06208560282425,7.0,10,14.0,1996,0.161531741,B,B,25,5648,1,30.0,2,4,B
12582,27,3.0,45.42890589073067,32.391966069412376,6.0,7,25.0,2014,0.072157581,B,B,2,629,1,,0,0,A
3489,27,2.0,60.05405781030816,59.604694362696506,1.0,7,1.0,1977,0.211401214,B,B,9,1892,0,,0,1,B
2616,27,1.0,40.360278942358434,,0.0,10,0.0,1977,0.011654127,B,B,4,915,0,,0,0,B
453,101,1.0,47.55629007070198,21.21997968191418,8.0,12,12.0,1987,0.225824954,A,B,41,6558,7,1548.0,3,2,B
5437,21,1.0,37.526541776176536,19.46048830659289,9.0,3,18.0,2011,0.194489265,B,B,47,8004,3,125.0,3,5,B
9184,27,1.0,38.53716320952051,20.150613359356587,7.0,3,12.0,1997,0.041116354,B,B,53,14892,4,,1,4,B
8781,101,1.0,32.129547351185806,16.043996748955156,5.0,6,5.0,1968,0.038692987,B,B,28,6533,1,1015.0,2,5,B
9253,28,2.0,45.12113750473068,29.26366219991177,5.0,3,5.0,1977,0.118537385,B,B,30,6207,1,1183.0,1,0,B
16160,27,2.0,60.39676498118832,,0.0,10,0.0,1977,0.072157581,B,B,2,629,1,,0,0,A
15345,23,2.0,53.521425086048495,,1.0,5,1.0,1977,0.034656082,B,B,0,168,0,,0,0,B
2743,62,1.0,42.40996532533249,,1.0,7,7.0,1977,0.072157581,B,B,2,629,1,,0,0,A
2433,47,3.0,60.53824933122339,46.77113984247072,6.0,1,9.0,1972,0.298204575,B,B,16,4048,3,,1,3,B
2375,30,1.0,43.01604483580451,,1.0,11,17.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
2041,23,1.0,31.306966525245944,28.03253711213644,10.0,6,20.0,1977,0.034656082,B,B,0,168,0,,0,0,B
2628,84,2.0,46.95307396489578,30.2804826371209,5.0,2,12.0,1967,0.149666373,B,B,22,4789,2,4087.0,4,1,B
12422,44,1.0,40.0984211714924,,1.0,9,1.0,2016,0.036122292,B,B,24,4378,0,1036.0,1,1,B
11896,6,1.0,41.89195957935522,38.50471874182017,0.0,10,16.0,2014,0.243204519,B,B,5,1564,0,540.0,0,0,B
7884,0,3.0,81.29709956631173,47.7752925905699,10.0,14,22.0,2009,0.319809354,B,B,25,4756,16,2857.0,5,8,B
10318,6,1.0,40.63154102069326,38.7500521252754,7.0,5,17.0,2013,0.243204519,B,B,5,1564,0,540.0,0,0,B
6482,27,3.0,81.16120726809754,79.1963850133493,1.0,10,19.0,2018,0.211401214,B,B,9,1892,0,,0,1,B
6598,77,2.0,48.162053767714006,33.58778943028688,6.0,8,12.0,1976,6.99893e-05,B,B,46,10309,1,240.0,1,16,B
7272,7,1.0,42.67761240814801,18.99496497668748,9.0,7,22.0,2010,0.035145267,B,B,42,9292,3,2620.0,0,3,B
14694,61,3.0,61.57184437519285,44.94117551591283,6.0,4,9.0,1977,0.300322518,B,B,52,10311,6,,1,9,B
6980,27,2.0,63.795780451455535,,0.0,8,0.0,1977,0.017647053,B,B,2,469,0,,0,0,B
12193,170,3.0,77.31053180954798,47.87616666756335,10.0,9,17.0,1993,0.21843974,B,B,21,4472,6,1450.0,4,7,A
10993,23,1.0,30.90704469754662,31.698953309940578,10.0,5,17.0,2016,0.034656082,B,B,0,168,0,,0,0,B
16233,96,1.0,41.912580424219215,19.678423219487048,10.0,9,16.0,2005,0.041116354,B,B,53,14892,4,,1,4,B
6996,23,2.0,53.05441538427948,54.67769312132944,1.0,3,12.0,2017,0.034656082,B,B,0,168,0,,0,0,B
9960,26,2.0,80.24618674067246,41.5488772314843,14.0,20,30.0,2011,0.0,B,B,36,6714,2,2672.0,0,2,B
15212,61,3.0,61.2043982912277,38.890129412835066,5.0,7,9.0,1976,0.300322518,B,B,52,10311,6,,1,9,B
2482,27,2.0,74.45705909414329,,14.0,7,12.0,1977,0.072157581,B,B,2,629,1,,0,0,A
7531,13,4.0,68.13622605635176,49.825873761567145,6.0,3,9.0,1979,0.090799103,B,B,74,19083,2,,5,15,B
14585,41,2.0,66.76696536493645,37.94195787390112,12.0,10,14.0,2009,0.175054867,B,B,36,10055,3,,1,0,B
571,127,3.0,79.08596124932788,45.2307065562636,8.0,2,5.0,1958,0.486245621,B,B,13,2514,19,,0,6,B
482,62,1.0,37.06961341016592,15.565611310840294,10.0,7,9.0,2017,0.072157581,B,B,2,629,1,,0,0,A
205,78,2.0,62.80742240631326,36.501912184223954,10.0,2,14.0,2006,0.092290642,B,B,21,4346,2,165.0,1,2,B
15585,85,1.0,44.03852399189157,40.435804444916094,1.0,15,22.0,1982,0.037177818,B,B,52,11217,1,2300.0,1,7,B
9303,53,2.0,57.12666260022032,40.26509978718256,10.0,11,24.0,2020,0.049637257,B,B,34,7759,0,229.0,1,3,B
3749,85,1.0,42.19894558704247,20.794835924374308,10.0,16,22.0,1987,0.037177818,B,B,52,11217,1,2300.0,1,7,B
13641,6,1.0,50.6212065052064,,1.0,14,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
11467,119,3.0,98.51469231642496,50.629923306341134,12.0,4,9.0,2005,0.000995363,B,B,42,7651,1,,1,5,B
3916,1,1.0,43.08441284195241,47.07161748065335,1.0,9,7.0,2017,0.007122317,B,B,1,264,0,,0,1,B
11173,6,2.0,62.64877876492208,,0.0,6,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
7299,46,3.0,59.72490803040152,42.25816080654909,6.0,2,5.0,1967,0.0,B,B,47,11319,0,1145.0,3,5,B
10088,30,1.0,37.19120429092805,37.83779841899009,1.0,17,17.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
10809,101,3.0,55.1646534306416,38.756389547109634,5.0,5,5.0,1966,0.225824954,A,B,41,6558,7,1548.0,3,2,B
16338,41,3.0,81.15712656016201,43.05425506779626,12.0,10,14.0,2012,0.175054867,B,B,36,10055,3,,1,0,B
6069,55,2.0,63.29312625875746,38.61820724805333,10.0,13,12.0,1998,0.041365446,B,B,31,5569,0,,1,4,B
6501,23,3.0,70.46214916041966,,0.0,4,4.0,1977,0.034656082,B,B,0,168,0,,0,0,B
3012,30,2.0,63.5260208770269,,1.0,3,1.0,2016,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
3254,47,3.0,76.62478955105055,46.19875217304942,9.0,7,22.0,1985,6.99893e-05,B,B,46,10309,1,240.0,1,16,B
12733,27,1.0,44.52766841411201,,1.0,6,12.0,1977,0.011654127,B,B,4,915,0,,0,0,B
6540,146,2.0,47.6304297034215,28.795769445175026,5.0,2,5.0,1961,0.236108458,B,B,16,3893,27,,3,10,B
8183,88,1.0,45.58744641768725,,1.0,9,1.0,1977,0.127375905,B,B,43,8429,3,,3,9,B
11048,9,3.0,66.69881562876108,40.54103164973677,8.0,4,12.0,1988,0.136244425,B,B,11,2370,0,,0,1,B
505,58,2.0,65.77608840961136,,0.0,15,17.0,1977,0.43788524,B,B,23,5735,3,1084.0,0,5,B
11566,113,2.0,45.52611024286197,28.948154679789905,5.0,9,9.0,1968,0.050755569,B,B,24,5469,1,145.0,0,1,B
16213,70,3.0,69.4767848597214,46.57463046150514,9.0,9,14.0,1977,0.002211665,B,B,39,7614,3,,1,5,A
7409,21,1.0,35.587856661854026,21.30532438187129,6.0,4,5.0,1959,0.034331497,B,B,25,5487,3,,0,4,B
10128,39,2.0,52.582016137091166,34.67160609242751,6.0,11,12.0,1975,0.428825818,B,B,25,5011,8,730.0,0,2,B
11815,23,1.0,43.18151915644029,,1.0,3,17.0,1977,0.075778755,B,B,6,1437,3,,0,2,B
714,44,2.0,48.1687514308944,30.867260695580768,5.0,5,5.0,1963,0.036122292,B,B,24,4378,0,1036.0,1,1,B
2998,31,1.0,34.24758549698059,35.47315666022313,6.0,6,9.0,1979,0.151346216,B,A,32,5889,10,830.0,4,1,B
5004,1,2.0,64.64901407560839,,1.0,11,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B
13345,53,1.0,38.07997538544378,,1.0,5,1.0,1977,0.049637257,B,B,34,7759,0,229.0,1,3,B
14308,35,2.0,48.24977945215332,29.47363265284853,6.0,3,9.0,1971,0.089039719,B,B,33,7976,5,,0,11,B
12402,120,2.0,57.04114532266789,33.60050998335377,9.0,15,17.0,1991,0.0006991189999999,B,B,14,3369,24,4129.0,0,3,B
15132,96,2.0,55.111052373559616,34.926756718519485,9.0,11,16.0,2001,0.041116354,B,B,53,14892,4,,1,4,B
15697,12,2.0,51.75716483402722,31.12803908646716,8.0,6,14.0,1996,0.090799103,B,B,74,19083,2,,5,15,B
11078,27,2.0,52.90039434990948,34.61138797827401,8.0,4,12.0,1988,0.211401214,B,B,9,1892,0,,0,1,B
7052,91,1.0,35.479619978561885,25.9061979381243,5.0,6,9.0,1970,0.000995363,B,B,42,7651,1,,1,5,B
4142,39,1.0,32.90056028583031,18.873830841398405,6.0,7,9.0,1973,0.428825818,B,B,25,5011,8,730.0,0,2,B
12732,9,1.0,44.69723525235111,,1.0,6,1.0,1977,0.161531741,B,B,25,5648,1,30.0,2,4,B
2745,45,3.0,82.19343095882851,,1.0,17,17.0,1977,0.195781053,B,B,23,5212,6,,3,2,B
820,119,2.0,47.94122655376274,34.46143605478706,5.0,5,5.0,1960,0.000995363,B,B,42,7651,1,,1,5,B
12520,54,1.0,57.06708281007854,54.54294979493705,1.0,9,10.0,2015,0.006076152,B,B,30,5285,0,645.0,6,6,B
10554,128,1.0,43.40745371288029,20.024223620600928,8.0,5,9.0,1991,0.0,B,B,27,4798,0,30.0,2,8,B
13465,66,2.0,54.53708347988858,30.311825524175248,9.0,4,12.0,1975,0.111627393,B,B,50,12238,8,1970.0,2,3,B
14703,62,1.0,46.254285002654974,42.04599178227237,10.0,7,15.0,2015,0.072157581,B,B,2,629,1,,0,0,A
740,9,2.0,66.54212447478864,3.4356818383877195,1.0,2,1.0,1977,0.161531741,B,B,25,5648,1,30.0,2,4,B
